,Transaction ID,Item,Quantity,Price Per Unit,Total Spent,Payment Method,Location,Transaction Date
2938,TXN_6047742,Smoothie,5.0,4.0,20.0,Digital Wallet,In-store,2023-12-11
2939,TXN_5086795,Salad,1.0,5.0,5.0,Cash,In-store,2023-04-29
2940,TXN_1943186,Salad,2.0,5.0,10.0,Cash,In-store,2023-12-16
2941,TXN_9600016,Cookie,4.0,1.0,4.0,Digital Wallet,Takeaway,2023-05-06
2942,TXN_7397017,Salad,3.0,5.0,15.0,Digital Wallet,Takeaway,2023-11-22
2943,TXN_4305997,Tea,3.0,1.5,4.5,Cash,In-store,2023-11-22
2944,TXN_4364374,Sandwich,2.0,4.0,8.0,Cash,Takeaway,2023-04-20
2945,TXN_9703331,Cake,2.0,3.0,6.0,Cash,In-store,2023-09-09
2946,TXN_3851247,Cake,1.0,3.0,3.0,Credit Card,In-store,2023-11-23
2947,TXN_6666679,Juice,2.0,3.0,6.0,Digital Wallet,In-store,2023-08-25
2948,TXN_5683213,Smoothie,2.0,4.0,8.0,Credit Card,In-store,2023-10-30
2949,TXN_2052609,Cake,4.0,3.0,12.0,Credit Card,Takeaway,2023-06-23
2950,TXN_6557825,Tea,3.0,1.5,4.5,Digital Wallet,In-store,2023-05-07
2951,TXN_6228999,Cookie,5.0,1.0,5.0,Digital Wallet,In-store,2023-02-07
2952,TXN_4226287,Cookie,1.0,1.0,1.0,Digital Wallet,In-store,2023-04-29
2953,TXN_9868053,Juice,3.0,3.0,9.0,Digital Wallet,In-store,2023-03-31
2954,TXN_2570829,Juice,1.0,3.0,3.0,Cash,Takeaway,2023-03-31
2955,TXN_7433531,Sandwich,2.0,4.0,8.0,Cash,Takeaway,2023-08-16
2956,TXN_5190685,Cookie,4.0,1.0,4.0,Cash,Takeaway,2023-11-12
2957,TXN_4526296,Smoothie,5.0,4.0,20.0,Credit Card,Takeaway,2023-11-23
2958,TXN_5137315,Salad,5.0,5.0,25.0,Credit Card,In-store,2023-01-05
2959,TXN_6513435,Juice,3.0,3.0,9.0,Digital Wallet,Takeaway,2023-08-16
2960,TXN_8337899,Cookie,1.0,1.0,1.0,Digital Wallet,Takeaway,2023-11-10
2961,TXN_2245787,Salad,4.0,5.0,20.0,Digital Wallet,Takeaway,2023-10-29
2962,TXN_9203396,Coffee,5.0,2.0,10.0,Digital Wallet,In-store,2023-01-08
2963,TXN_9352671,Sandwich,2.0,4.0,8.0,Cash,Takeaway,2023-02-10
2964,TXN_6391414,Smoothie,4.0,4.0,16.0,Cash,In-store,2023-05-08
2965,TXN_2613440,Juice,3.0,3.0,9.0,Credit Card,In-store,2023-04-15
2966,TXN_5632564,Cookie,1.0,1.0,1.0,Credit Card,In-store,2023-11-04
2967,TXN_4175122,Coffee,4.0,2.0,8.0,Digital Wallet,In-store,2023-09-29
2968,TXN_3475075,Cake,3.0,3.0,9.0,Cash,Takeaway,2023-06-14
2969,TXN_4759797,Salad,3.0,5.0,15.0,Cash,In-store,2023-06-14
2970,TXN_4704439,Coffee,3.0,2.0,6.0,Cash,Takeaway,2023-06-14
2971,TXN_3292043,Cookie,5.0,1.0,5.0,Cash,Takeaway,2023-09-29
2972,TXN_2666340,Cake,2.0,3.0,6.0,Cash,Takeaway,2023-09-29
2973,TXN_8004162,Salad,5.0,5.0,25.0,Cash,Takeaway,2023-11-04
2974,TXN_6539480,Cake,5.0,3.0,15.0,Cash,Takeaway,2023-08-25
2975,TXN_5024094,Tea,1.0,1.5,1.5,Credit Card,In-store,2023-02-20
2976,TXN_7399898,Juice,3.0,3.0,9.0,Digital Wallet,In-store,2023-02-19
2977,TXN_5180728,Tea,2.0,1.5,3.0,Credit Card,In-store,2023-09-01
2978,TXN_1442791,Tea,1.0,1.5,1.5,Credit Card,Takeaway,2023-03-23
2979,TXN_7169607,Cake,2.0,3.0,6.0,Credit Card,Takeaway,2023-04-10
2980,TXN_8157817,Tea,2.0,1.5,3.0,Credit Card,Takeaway,2023-08-30
2981,TXN_9105544,Tea,3.0,1.5,4.5,Cash,In-store,2023-07-08
2982,TXN_7620529,Sandwich,2.0,4.0,8.0,Cash,In-store,2023-08-08
2983,TXN_1491670,Juice,5.0,3.0,15.0,Credit Card,Takeaway,2023-06-28
2984,TXN_8041777,Cake,1.0,3.0,3.0,Cash,Takeaway,2023-11-23
2985,TXN_2366464,Juice,1.0,3.0,3.0,Cash,Takeaway,2023-06-05
2986,TXN_7994275,Smoothie,3.0,4.0,12.0,Credit Card,In-store,2023-09-18
2987,TXN_6034920,Cookie,1.0,1.0,1.0,Credit Card,In-store,2023-09-09
2988,TXN_4673812,Cookie,2.0,1.0,2.0,Digital Wallet,Takeaway,2023-05-01
2989,TXN_3577949,Cake,3.0,3.0,9.0,Digital Wallet,Takeaway,2023-04-25
2990,TXN_4503560,Cake,5.0,3.0,15.0,Digital Wallet,Takeaway,2023-02-21
2991,TXN_6543620,Cookie,2.0,1.0,2.0,Cash,Takeaway,2023-04-08
2992,TXN_5071222,Cookie,5.0,1.0,5.0,Digital Wallet,Takeaway,2023-10-25
2993,TXN_1605048,Cake,4.0,3.0,12.0,Cash,Takeaway,2023-03-16
2994,TXN_9907306,Cookie,3.0,1.0,3.0,Digital Wallet,Takeaway,2023-09-06
2995,TXN_2401829,Smoothie,5.0,4.0,20.0,Digital Wallet,Takeaway,2023-02-07
2996,TXN_8359674,Salad,3.0,5.0,15.0,Credit Card,Takeaway,2023-10-16
2997,TXN_1937611,Tea,2.0,1.5,3.0,Credit Card,Takeaway,2023-11-02
2998,TXN_5438111,Smoothie,3.0,4.0,12.0,Cash,In-store,2023-01-06
2999,TXN_5793057,Sandwich,3.0,4.0,12.0,Credit Card,In-store,2023-02-25
3000,TXN_1778597,Cookie,3.0,1.0,3.0,Cash,In-store,2023-09-28
3001,TXN_1660757,Cake,4.0,3.0,12.0,Digital Wallet,Takeaway,2023-11-08
3002,TXN_7540909,Tea,2.0,1.5,3.0,Digital Wallet,Takeaway,2023-02-20
3003,TXN_1469462,Cake,1.0,3.0,3.0,Credit Card,Takeaway,2023-09-05
3004,TXN_4745094,Tea,5.0,1.5,7.5,Credit Card,In-store,2023-12-05
3005,TXN_3711712,Salad,5.0,5.0,25.0,Digital Wallet,In-store,2023-08-20
3006,TXN_7909509,Smoothie,3.0,4.0,12.0,Cash,Takeaway,2023-10-10
3007,TXN_8577850,Tea,3.0,1.5,4.5,Cash,In-store,2023-07-10
3008,TXN_1268480,Salad,5.0,5.0,25.0,Cash,In-store,2023-04-18
3009,TXN_6579974,Sandwich,5.0,4.0,20.0,Digital Wallet,In-store,2023-05-10
3010,TXN_6957331,Juice,3.0,3.0,9.0,Digital Wallet,In-store,2023-01-23
3011,TXN_7796731,Juice,2.0,3.0,6.0,Digital Wallet,In-store,2023-06-09
3012,TXN_7218914,Salad,1.0,5.0,5.0,Digital Wallet,In-store,2023-01-11
3013,TXN_4869107,Smoothie,3.0,4.0,12.0,Digital Wallet,In-store,2023-01-30
3014,TXN_2027203,Coffee,3.0,2.0,6.0,Credit Card,In-store,2023-07-15
3015,TXN_6149748,Salad,3.0,5.0,15.0,Credit Card,In-store,2023-07-06
3016,TXN_3088330,Tea,5.0,1.5,7.5,Digital Wallet,In-store,2023-12-08
3017,TXN_5001766,Smoothie,1.0,4.0,4.0,Digital Wallet,Takeaway,2023-05-24
3018,TXN_5634960,Tea,2.0,1.5,3.0,Credit Card,Takeaway,2023-09-06
3019,TXN_6280724,Coffee,3.0,2.0,6.0,Credit Card,Takeaway,2023-05-02
3020,TXN_7650834,Salad,2.0,5.0,10.0,Cash,Takeaway,2023-10-29
3021,TXN_4107857,Tea,1.0,1.5,1.5,Credit Card,Takeaway,2023-01-29
3022,TXN_2052771,Tea,4.0,1.5,6.0,Digital Wallet,Takeaway,2023-05-17
3023,TXN_4635037,Juice,1.0,3.0,3.0,Digital Wallet,In-store,2023-05-17
3024,TXN_9103776,Tea,4.0,1.5,6.0,Credit Card,In-store,2023-05-03
3025,TXN_7538221,Cake,5.0,3.0,15.0,Credit Card,Takeaway,2023-03-31
3026,TXN_8807333,Sandwich,5.0,4.0,20.0,Digital Wallet,In-store,2023-03-18
3027,TXN_8006056,Juice,4.0,3.0,12.0,Credit Card,Takeaway,2023-12-19
3028,TXN_2216532,Tea,3.0,1.5,4.5,Cash,In-store,2023-12-27
3029,TXN_6553720,Coffee,4.0,2.0,8.0,Digital Wallet,In-store,2023-02-02
3030,TXN_5828907,Cookie,5.0,1.0,5.0,Digital Wallet,Takeaway,2023-05-13
3031,TXN_2336248,Cake,5.0,3.0,15.0,Digital Wallet,Takeaway,2023-10-19
3032,TXN_6022618,Smoothie,1.0,4.0,4.0,Digital Wallet,In-store,2023-12-18
3033,TXN_1665810,Sandwich,5.0,4.0,20.0,Digital Wallet,In-store,2023-02-26
3034,TXN_1399696,Cake,5.0,3.0,15.0,Cash,In-store,2023-04-08
3035,TXN_9154381,Cookie,2.0,1.0,2.0,Credit Card,In-store,2023-04-21
3036,TXN_5333966,Juice,4.0,3.0,12.0,Cash,In-store,2023-06-11
3037,TXN_8361813,Cookie,3.0,1.0,3.0,Cash,In-store,2023-08-01
3038,TXN_9841222,Sandwich,5.0,4.0,20.0,Credit Card,In-store,2023-04-23
3039,TXN_4754346,Juice,4.0,3.0,12.0,Credit Card,In-store,2023-08-31
3040,TXN_5910268,Salad,4.0,5.0,20.0,Digital Wallet,Takeaway,2023-07-04
3041,TXN_9433806,Coffee,1.0,2.0,2.0,Digital Wallet,Takeaway,2023-04-10
3042,TXN_5227574,Juice,4.0,3.0,12.0,Digital Wallet,Takeaway,2023-04-10
3043,TXN_5485774,Coffee,2.0,2.0,4.0,Credit Card,Takeaway,2023-07-20
3044,TXN_6504165,Juice,3.0,3.0,9.0,Cash,Takeaway,2023-02-13
3045,TXN_2391659,Tea,5.0,1.5,7.5,Cash,Takeaway,2023-02-16
3046,TXN_8964493,Smoothie,1.0,4.0,4.0,Cash,Takeaway,2023-02-10
3047,TXN_4939667,Salad,1.0,5.0,5.0,Cash,Takeaway,2023-01-23
3048,TXN_7126803,Sandwich,5.0,4.0,20.0,Digital Wallet,Takeaway,2023-05-24
3049,TXN_9649878,Cake,5.0,3.0,15.0,Cash,Takeaway,2023-12-24
3050,TXN_5086063,Juice,3.0,3.0,9.0,Digital Wallet,Takeaway,2023-09-28
3051,TXN_5026564,Smoothie,3.0,4.0,12.0,Cash,In-store,2023-09-12
3052,TXN_9680054,Cake,3.0,3.0,9.0,Cash,In-store,2023-03-14
3053,TXN_7299015,Coffee,5.0,2.0,10.0,Cash,Takeaway,2023-12-02
3054,TXN_6040824,Sandwich,1.0,4.0,4.0,Cash,In-store,2023-01-07
3055,TXN_4520062,Tea,2.0,1.5,3.0,Credit Card,In-store,2023-01-10
3056,TXN_5889049,Cookie,2.0,1.0,2.0,Credit Card,In-store,2023-07-14
3057,TXN_1177438,Salad,4.0,5.0,20.0,Credit Card,Takeaway,2023-08-21
3058,TXN_6523635,Salad,2.0,5.0,10.0,Cash,Takeaway,2023-04-22
3059,TXN_7494217,Cookie,1.0,1.0,1.0,Cash,In-store,2023-02-07
3060,TXN_6854151,Sandwich,3.0,4.0,12.0,Credit Card,In-store,2023-02-07
3061,TXN_9202272,Sandwich,3.0,4.0,12.0,Cash,In-store,2023-11-29
3062,TXN_8620934,Cookie,5.0,1.0,5.0,Cash,In-store,2023-09-10
3063,TXN_8133627,Cake,5.0,3.0,15.0,Cash,In-store,2023-08-15
3064,TXN_5777224,Tea,3.0,1.5,4.5,Credit Card,In-store,2023-09-16
3065,TXN_1895899,Smoothie,4.0,4.0,16.0,Credit Card,In-store,2023-07-17
3066,TXN_3658211,Cake,4.0,3.0,12.0,Cash,Takeaway,2023-04-02
3067,TXN_5117140,Cookie,5.0,1.0,5.0,Digital Wallet,Takeaway,2023-08-17
3068,TXN_2513950,Smoothie,4.0,4.0,16.0,Cash,In-store,2023-04-03
3069,TXN_7890585,Cake,5.0,3.0,15.0,Cash,Takeaway,2023-08-11
3070,TXN_5106045,Coffee,3.0,2.0,6.0,Credit Card,Takeaway,2023-11-17
3071,TXN_5177565,Sandwich,5.0,4.0,20.0,Cash,Takeaway,2023-10-24
3072,TXN_2792107,Cake,1.0,3.0,3.0,Cash,Takeaway,2023-07-10
3073,TXN_4036747,Smoothie,1.0,4.0,4.0,Cash,Takeaway,2023-05-27
3074,TXN_2955691,Cake,1.0,3.0,3.0,Credit Card,Takeaway,2023-04-04
3075,TXN_6324736,Sandwich,5.0,4.0,20.0,Credit Card,In-store,2023-03-04
3076,TXN_9641364,Cookie,3.0,1.0,3.0,Credit Card,In-store,2023-03-04
3077,TXN_3488590,Cookie,2.0,1.0,2.0,Credit Card,Takeaway,2023-12-28
3078,TXN_9720549,Cookie,1.0,1.0,1.0,Credit Card,In-store,2023-07-30
3079,TXN_2172960,Smoothie,1.0,4.0,4.0,Digital Wallet,In-store,2023-07-04
3080,TXN_5901182,Sandwich,5.0,4.0,20.0,Digital Wallet,In-store,2023-07-15
3081,TXN_4695415,Cake,5.0,3.0,15.0,Credit Card,In-store,2023-08-31
3082,TXN_1923984,Cake,2.0,3.0,6.0,Credit Card,Takeaway,2023-08-31
3083,TXN_4163149,Salad,1.0,5.0,5.0,Cash,In-store,2023-07-30
3084,TXN_5996894,Juice,1.0,3.0,3.0,Credit Card,In-store,2023-06-12
3085,TXN_2979899,Cake,5.0,3.0,15.0,Digital Wallet,In-store,2023-05-26
3086,TXN_7762739,Sandwich,4.0,4.0,16.0,Credit Card,In-store,2023-11-05
3087,TXN_6392156,Cookie,5.0,1.0,5.0,Credit Card,Takeaway,2023-11-12
3088,TXN_7278248,Salad,5.0,5.0,25.0,Cash,Takeaway,2023-10-23
3089,TXN_1315847,Cake,1.0,3.0,3.0,Digital Wallet,In-store,2023-06-19
3090,TXN_9367729,Coffee,2.0,2.0,4.0,Cash,Takeaway,2023-10-10
3091,TXN_1464150,Coffee,5.0,2.0,10.0,Cash,Takeaway,2023-02-14
3092,TXN_1746001,Cookie,3.0,1.0,3.0,Digital Wallet,Takeaway,2023-03-15
3093,TXN_4203560,Juice,1.0,3.0,3.0,Cash,Takeaway,2023-08-20
3094,TXN_1493452,Sandwich,3.0,4.0,12.0,Cash,Takeaway,2023-11-08
3095,TXN_4171998,Sandwich,2.0,4.0,8.0,Cash,Takeaway,2023-10-18
3096,TXN_4528664,Salad,3.0,5.0,15.0,Cash,In-store,2023-12-31
3097,TXN_1775278,Juice,4.0,3.0,12.0,Credit Card,Takeaway,2023-02-22
3098,TXN_1459078,Cookie,5.0,1.0,5.0,Digital Wallet,In-store,2023-11-10
3099,TXN_6252589,Smoothie,2.0,4.0,8.0,Digital Wallet,In-store,2023-01-04
3100,TXN_1411473,Coffee,3.0,2.0,6.0,Credit Card,In-store,2023-01-04
3101,TXN_5132747,Coffee,2.0,2.0,4.0,Credit Card,Takeaway,2023-10-28
3102,TXN_9851026,Salad,2.0,5.0,10.0,Credit Card,Takeaway,2023-05-12
3103,TXN_7684072,Tea,2.0,1.5,3.0,Credit Card,Takeaway,2023-05-12
3104,TXN_3660999,Cake,3.0,3.0,9.0,Digital Wallet,Takeaway,2023-02-02
3105,TXN_7828462,Tea,3.0,1.5,4.5,Cash,Takeaway,2023-01-11
3106,TXN_3976744,Juice,1.0,3.0,3.0,Cash,In-store,2023-12-25
3107,TXN_3397978,Smoothie,5.0,4.0,20.0,Digital Wallet,In-store,2023-08-01
3108,TXN_8568597,Juice,1.0,3.0,3.0,Digital Wallet,Takeaway,2023-04-03
3109,TXN_4152709,Sandwich,4.0,4.0,16.0,Credit Card,In-store,2023-12-03
3110,TXN_5222110,Coffee,2.0,2.0,4.0,Credit Card,In-store,2023-01-30
3111,TXN_1987716,Coffee,1.0,2.0,2.0,Credit Card,In-store,2023-11-13
3112,TXN_3643348,Sandwich,4.0,4.0,16.0,Digital Wallet,In-store,2023-09-06
3113,TXN_6537449,Salad,2.0,5.0,10.0,Credit Card,In-store,2023-01-15
3114,TXN_1244509,Smoothie,3.0,4.0,12.0,Credit Card,In-store,2023-02-21
3115,TXN_3490516,Coffee,5.0,2.0,10.0,Digital Wallet,Takeaway,2023-04-28
3116,TXN_2726254,Smoothie,3.0,4.0,12.0,Digital Wallet,Takeaway,2023-06-08
3117,TXN_9917989,Smoothie,4.0,4.0,16.0,Digital Wallet,Takeaway,2023-10-20
3118,TXN_4933689,Cake,1.0,3.0,3.0,Cash,In-store,2023-04-27
3119,TXN_4168628,Tea,4.0,1.5,6.0,Digital Wallet,In-store,2023-04-27
3120,TXN_2490026,Cake,5.0,3.0,15.0,Cash,In-store,2023-10-21
3121,TXN_7327440,Cookie,3.0,1.0,3.0,Cash,In-store,2023-05-02
3122,TXN_3597656,Coffee,4.0,2.0,8.0,Digital Wallet,In-store,2023-04-03
3123,TXN_1765281,Smoothie,3.0,4.0,12.0,Credit Card,In-store,2023-01-28
3124,TXN_4667663,Cake,5.0,3.0,15.0,Credit Card,Takeaway,2023-03-07
3125,TXN_8571235,Cake,1.0,3.0,3.0,Cash,Takeaway,2023-03-01
3126,TXN_2580487,Cake,1.0,3.0,3.0,Digital Wallet,Takeaway,2023-01-13
3127,TXN_2611683,Cake,3.0,3.0,9.0,Digital Wallet,In-store,2023-04-11
3128,TXN_4271744,Juice,3.0,3.0,9.0,Digital Wallet,Takeaway,2023-06-19
3129,TXN_2917072,Tea,3.0,1.5,4.5,Cash,Takeaway,2023-01-25
3130,TXN_4653861,Sandwich,4.0,4.0,16.0,Cash,Takeaway,2023-05-15
3131,TXN_5777903,Coffee,2.0,2.0,4.0,Cash,Takeaway,2023-05-15
3132,TXN_5153086,Tea,3.0,1.5,4.5,Cash,In-store,2023-06-27
3133,TXN_6004967,Salad,4.0,5.0,20.0,Credit Card,Takeaway,2023-01-13
3134,TXN_3435509,Sandwich,1.0,4.0,4.0,Cash,Takeaway,2023-08-19
3135,TXN_2488232,Tea,2.0,1.5,3.0,Digital Wallet,Takeaway,2023-10-05
3136,TXN_8771574,Coffee,3.0,2.0,6.0,Digital Wallet,Takeaway,2023-05-03
3137,TXN_1181626,Cookie,4.0,1.0,4.0,Credit Card,Takeaway,2023-02-06
3138,TXN_4081759,Coffee,2.0,2.0,4.0,Credit Card,In-store,2023-09-30
3139,TXN_6177161,Tea,5.0,1.5,7.5,Credit Card,In-store,2023-04-01
3140,TXN_2500345,Salad,5.0,5.0,25.0,Cash,In-store,2023-04-16
3141,TXN_1228652,Salad,1.0,5.0,5.0,Cash,In-store,2023-07-24
3142,TXN_4476151,Juice,4.0,3.0,12.0,Credit Card,In-store,2023-02-15
3143,TXN_7990902,Coffee,5.0,2.0,10.0,Credit Card,In-store,2023-08-20
3144,TXN_6557174,Salad,4.0,5.0,20.0,Credit Card,In-store,2023-08-20
3145,TXN_5089516,Smoothie,2.0,4.0,8.0,Credit Card,In-store,2023-11-04
3146,TXN_5915706,Tea,1.0,1.5,1.5,Cash,In-store,2023-08-18
3147,TXN_9341159,Cake,5.0,3.0,15.0,Digital Wallet,In-store,2023-09-29
3148,TXN_1870303,Coffee,4.0,2.0,8.0,Digital Wallet,In-store,2023-05-05
3149,TXN_5680238,Juice,5.0,3.0,15.0,Credit Card,Takeaway,2023-12-17
3150,TXN_7766134,Tea,1.0,1.5,1.5,Credit Card,Takeaway,2023-01-05
3151,TXN_2617257,Cookie,1.0,1.0,1.0,Cash,Takeaway,2023-08-20
3152,TXN_8993132,Cake,3.0,3.0,9.0,Credit Card,In-store,2023-01-21
3153,TXN_4268167,Smoothie,4.0,4.0,16.0,Credit Card,Takeaway,2023-07-06
3154,TXN_9358399,Tea,5.0,1.5,7.5,Credit Card,Takeaway,2023-06-16
3155,TXN_2793054,Smoothie,4.0,4.0,16.0,Cash,Takeaway,2023-04-29
3156,TXN_6179169,Sandwich,2.0,4.0,8.0,Cash,In-store,2023-10-21
3157,TXN_7932895,Smoothie,2.0,4.0,8.0,Digital Wallet,In-store,2023-04-04
3158,TXN_3364751,Coffee,2.0,2.0,4.0,Digital Wallet,Takeaway,2023-04-12
3159,TXN_1097334,Coffee,2.0,2.0,4.0,Credit Card,Takeaway,2023-03-21
3160,TXN_9914084,Coffee,1.0,2.0,2.0,Credit Card,Takeaway,2023-06-16
3161,TXN_5982786,Juice,4.0,3.0,12.0,Credit Card,In-store,2023-12-26
3162,TXN_3160090,Salad,1.0,5.0,5.0,Cash,Takeaway,2023-07-23
3163,TXN_2300313,Coffee,4.0,2.0,8.0,Cash,In-store,2023-06-02
3164,TXN_9461396,Smoothie,5.0,4.0,20.0,Cash,In-store,2023-05-23
3165,TXN_6887407,Cake,3.0,3.0,9.0,Cash,In-store,2023-09-15
3166,TXN_6425991,Salad,1.0,5.0,5.0,Credit Card,Takeaway,2023-08-06
3167,TXN_6040882,Cookie,1.0,1.0,1.0,Cash,In-store,2023-06-06
3168,TXN_4151440,Cake,5.0,3.0,15.0,Credit Card,In-store,2023-11-16
3169,TXN_7921799,Cookie,1.0,1.0,1.0,Credit Card,Takeaway,2023-09-14
3170,TXN_2482242,Cookie,4.0,1.0,4.0,Credit Card,Takeaway,2023-02-07
3171,TXN_5861636,Coffee,4.0,2.0,8.0,Credit Card,Takeaway,2023-05-15
3172,TXN_7272630,Tea,4.0,1.5,6.0,Cash,Takeaway,2023-03-24
3173,TXN_7157169,Sandwich,3.0,4.0,12.0,Credit Card,In-store,2023-01-29
3174,TXN_9325384,Juice,5.0,3.0,15.0,Credit Card,In-store,2023-04-24
3175,TXN_2832778,Juice,2.0,3.0,6.0,Credit Card,Takeaway,2023-09-27
3176,TXN_9894745,Tea,2.0,1.5,3.0,Cash,Takeaway,2023-08-28
3177,TXN_1244299,Sandwich,2.0,4.0,8.0,Cash,Takeaway,2023-07-18
3178,TXN_1694090,Coffee,4.0,2.0,8.0,Digital Wallet,In-store,2023-11-30
3179,TXN_5965095,Salad,4.0,5.0,20.0,Digital Wallet,In-store,2023-06-16
3180,TXN_7911650,Juice,2.0,3.0,6.0,Cash,Takeaway,2023-03-13
3181,TXN_9610933,Tea,3.0,1.5,4.5,Cash,In-store,2023-05-20
3182,TXN_4228312,Coffee,4.0,2.0,8.0,Digital Wallet,Takeaway,2023-01-22
3183,TXN_6431703,Sandwich,1.0,4.0,4.0,Credit Card,Takeaway,2023-08-25
3184,TXN_1063524,Smoothie,5.0,4.0,20.0,Credit Card,In-store,2023-11-09
3185,TXN_9031518,Sandwich,5.0,4.0,20.0,Credit Card,In-store,2023-01-13
3186,TXN_5781767,Sandwich,5.0,4.0,20.0,Credit Card,In-store,2023-04-27
3187,TXN_4465589,Tea,2.0,1.5,3.0,Credit Card,Takeaway,2023-03-26
3188,TXN_9643180,Coffee,2.0,2.0,4.0,Cash,In-store,2023-06-10
3189,TXN_9070074,Coffee,5.0,2.0,10.0,Digital Wallet,In-store,2023-02-03
3190,TXN_8715388,Salad,1.0,5.0,5.0,Digital Wallet,In-store,2023-11-04
3191,TXN_1980303,Tea,3.0,1.5,4.5,Digital Wallet,In-store,2023-04-22
3192,TXN_9291130,Cookie,5.0,1.0,5.0,Cash,In-store,2023-05-11
3193,TXN_6485220,Cake,3.0,3.0,9.0,Cash,Takeaway,2023-11-30
3194,TXN_2652800,Cake,4.0,3.0,12.0,Cash,Takeaway,2023-11-30
3195,TXN_7068406,Juice,2.0,3.0,6.0,Digital Wallet,Takeaway,2023-01-26
3196,TXN_5380220,Coffee,4.0,2.0,8.0,Credit Card,In-store,2023-10-18
3197,TXN_7842557,Tea,4.0,1.5,6.0,Cash,In-store,2023-02-09
3198,TXN_7208533,Tea,1.0,1.5,1.5,Cash,In-store,2023-05-15
3199,TXN_6916853,Smoothie,5.0,4.0,20.0,Cash,In-store,2023-12-22
3200,TXN_9086710,Salad,2.0,5.0,10.0,Credit Card,In-store,2023-10-27
3201,TXN_1830278,Cookie,3.0,1.0,3.0,Credit Card,In-store,2023-05-15
3202,TXN_8388122,Tea,4.0,1.5,6.0,Digital Wallet,In-store,2023-11-01
3203,TXN_8612901,Juice,3.0,3.0,9.0,Digital Wallet,In-store,2023-03-18
3204,TXN_7752958,Juice,2.0,3.0,6.0,Digital Wallet,In-store,2023-09-22
3205,TXN_5311814,Tea,4.0,1.5,6.0,Digital Wallet,In-store,2023-07-06
3206,TXN_2933739,Cookie,1.0,1.0,1.0,Digital Wallet,In-store,2023-09-15
3207,TXN_6295047,Tea,4.0,1.5,6.0,Digital Wallet,In-store,2023-09-06
3208,TXN_3858791,Cookie,5.0,1.0,5.0,Credit Card,In-store,2023-06-25
3209,TXN_1737731,Smoothie,5.0,4.0,20.0,Digital Wallet,In-store,2023-06-29
3210,TXN_6131195,Salad,1.0,5.0,5.0,Digital Wallet,In-store,2023-10-24
3211,TXN_2727347,Cake,5.0,3.0,15.0,Cash,Takeaway,2023-01-20
3212,TXN_7242713,Sandwich,1.0,4.0,4.0,Digital Wallet,In-store,2023-04-21
3213,TXN_3651337,Smoothie,4.0,4.0,16.0,Cash,In-store,2023-10-25
3214,TXN_4740892,Cake,1.0,3.0,3.0,Digital Wallet,Takeaway,2023-11-19
3215,TXN_7218719,Cake,1.0,3.0,3.0,Cash,In-store,2023-10-07
3216,TXN_3455415,Cookie,2.0,1.0,2.0,Credit Card,In-store,2023-03-31
3217,TXN_2475259,Smoothie,2.0,4.0,8.0,Cash,In-store,2023-07-03
3218,TXN_3390882,Sandwich,3.0,4.0,12.0,Credit Card,In-store,2023-07-03
3219,TXN_3848261,Tea,2.0,1.5,3.0,Cash,Takeaway,2023-08-03
3220,TXN_2797925,Cake,2.0,3.0,6.0,Cash,In-store,2023-10-19
3221,TXN_2599005,Cake,2.0,3.0,6.0,Cash,In-store,2023-06-10
3222,TXN_1872692,Salad,5.0,5.0,25.0,Cash,In-store,2023-08-09
3223,TXN_1372492,Salad,4.0,5.0,20.0,Cash,Takeaway,2023-03-28
3224,TXN_6549132,Salad,5.0,5.0,25.0,Cash,Takeaway,2023-12-05
3225,TXN_1003246,Juice,2.0,3.0,6.0,Cash,Takeaway,2023-02-15
3226,TXN_5732615,Coffee,2.0,2.0,4.0,Cash,Takeaway,2023-12-05
3227,TXN_3197621,Sandwich,5.0,4.0,20.0,Credit Card,In-store,2023-02-10
3228,TXN_9006674,Tea,1.0,1.5,1.5,Credit Card,Takeaway,2023-03-28
3229,TXN_6221348,Sandwich,1.0,4.0,4.0,Credit Card,In-store,2023-03-28
3230,TXN_4986514,Tea,3.0,1.5,4.5,Credit Card,In-store,2023-06-06
3231,TXN_1050083,Cake,5.0,3.0,15.0,Credit Card,Takeaway,2023-06-28
3232,TXN_5880567,Smoothie,5.0,4.0,20.0,Digital Wallet,In-store,2023-02-13
3233,TXN_1068317,Juice,3.0,3.0,9.0,Digital Wallet,Takeaway,2023-03-16
3234,TXN_7389329,Coffee,4.0,2.0,8.0,Credit Card,Takeaway,2023-01-18
3235,TXN_6584150,Juice,5.0,3.0,15.0,Credit Card,In-store,2023-10-27
3236,TXN_7754428,Cookie,2.0,1.0,2.0,Credit Card,In-store,2023-07-27
3237,TXN_3918515,Salad,4.0,5.0,20.0,Credit Card,Takeaway,2023-03-29
3238,TXN_6484387,Cookie,5.0,1.0,5.0,Cash,In-store,2023-11-23
3239,TXN_4156369,Cake,5.0,3.0,15.0,Credit Card,In-store,2023-08-07
3240,TXN_4483226,Juice,1.0,3.0,3.0,Credit Card,Takeaway,2023-08-08
3241,TXN_2553269,Cookie,5.0,1.0,5.0,Digital Wallet,Takeaway,2023-04-09
3242,TXN_5297692,Juice,5.0,3.0,15.0,Credit Card,Takeaway,2023-03-21
3243,TXN_8241724,Smoothie,1.0,4.0,4.0,Credit Card,Takeaway,2023-05-14
